experiment_id,dataset,unlabeled_pct,cotraining_start,conf_rgb,conf_fft,test_rgb_acc,test_fft_acc,test_combined_acc,rgb_confusion_matrix,fft_confusion_matrix,combined_confusion_matrix,num_classes,final_rgb_size,final_fft_size,unlabeled_used,rgb_pseudo_samples,fft_pseudo_samples,timestamp
small_80_start5_rgb0.95_fft0.9,small_80,80,5,0.95,0.9,0.9120967741935484,0.8137096774193548,0.8790322580645161,"107,1,0,0,21,13,1,613,1,1,1,1,0,0,193,0,15,0,1,0,0,324,0,0,13,16,70,4,703,37,1,1,6,0,14,322","29,26,15,0,32,40,7,552,16,1,37,5,2,12,176,0,17,1,1,0,1,323,0,0,29,56,71,6,629,52,11,5,11,0,8,309","66,15,8,0,28,25,0,607,2,1,8,0,0,9,187,0,12,0,0,0,1,324,0,0,11,38,73,5,674,42,2,4,7,0,9,322",6,7553,7553,6714,6260,6260,2026-03-10 07:44:05
